file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task11_thru_14_IT.java,com.pluralsight.module2.Module2_Task11_thru_14_IT,_task11/0,false,53,2,0,0,0,3,7,18,0,2,0,7,0,0,0,0,2,0,6,0,2,0,2,0,0,0,29,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task11_thru_14_IT.java,com.pluralsight.module2.Module2_Task11_thru_14_IT,setUp/0,false,32,3,1,0,1,2,4,12,0,0,0,4,1,1,0,0,1,0,4,0,4,1,1,0,0,0,34,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task11_thru_14_IT.java,com.pluralsight.module2.Module2_Task11_thru_14_IT,_task12/0,false,76,2,0,0,0,3,5,12,0,2,0,5,0,0,0,0,1,0,5,1,2,1,1,0,0,0,24,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task11_thru_14_IT.java,com.pluralsight.module2.Module2_Task11_thru_14_IT,tearDown/0,false,45,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task11_thru_14_IT.java,com.pluralsight.module2.Module2_Task11_thru_14_IT,_task13/0,false,91,2,0,0,0,5,5,20,0,4,0,5,0,0,0,0,2,0,9,2,4,2,1,0,0,0,26,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task11_thru_14_IT.java,com.pluralsight.module2.Module2_Task11_thru_14_IT,clickLink/1[java.lang.String],false,116,0,1,1,0,4,5,15,0,3,1,5,0,0,1,0,1,0,1,0,4,0,3,0,0,0,19,2,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module1/Module1_Task4_IT.java,com.pluralsight.module1.Module1_Task4_IT,_task4/0,false,14,2,0,0,0,2,2,10,0,2,0,2,0,0,0,0,1,0,2,0,3,0,1,0,0,0,16,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module1/Module1_Task7_and_8_IT.java,com.pluralsight.module1.Module1_Task7_and_8_IT,_task7/0,false,71,3,0,0,0,3,11,20,0,4,0,11,0,0,1,0,1,0,6,1,7,1,1,0,0,0,39,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module1/Module1_Task7_and_8_IT.java,com.pluralsight.module1.Module1_Task7_and_8_IT,setUp/0,false,46,4,1,0,1,4,8,19,0,0,0,8,0,0,0,1,2,0,3,0,3,0,2,0,0,0,14,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module1/Module1_Task7_and_8_IT.java,com.pluralsight.module1.Module1_Task7_and_8_IT,_task8/0,false,97,1,0,0,0,2,5,12,0,1,0,5,0,0,0,0,1,0,4,1,3,1,1,0,0,0,25,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task1_and_2_IT.java,com.pluralsight.module2.Module2_Task1_and_2_IT,setUp/0,false,35,4,0,0,0,2,1,7,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,5,1,0,false
