file,class,method,variable,usage
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,getBookAuthors/1[io.example.service.ObjectId],authorViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,getBookAuthors/1[io.example.service.ObjectId],authorRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,"update/2[io.example.service.ObjectId,io.example.service.EditAuthorRequest]",authorEditMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,"update/2[io.example.service.ObjectId,io.example.service.EditAuthorRequest]",authorViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,"update/2[io.example.service.ObjectId,io.example.service.EditAuthorRequest]",authorRepo,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,delete/1[io.example.service.ObjectId],bookRepo,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,delete/1[io.example.service.ObjectId],authorViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,delete/1[io.example.service.ObjectId],authorRepo,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,getAuthor/1[io.example.service.ObjectId],authorViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,getAuthor/1[io.example.service.ObjectId],authorRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,create/1[io.example.service.EditAuthorRequest],authorEditMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,create/1[io.example.service.EditAuthorRequest],authorViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,create/1[io.example.service.EditAuthorRequest],authorRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,"searchAuthors/2[io.example.service.Page,io.example.service.SearchAuthorsQuery]",authorViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,"searchAuthors/2[io.example.service.Page,io.example.service.SearchAuthorsQuery]",authorRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,getAuthors/1[java.lang.Iterable<io.example.service.ObjectId>],authorViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/AuthorService.java,io.example.service.AuthorService,getAuthors/1[java.lang.Iterable<io.example.service.ObjectId>],authorRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,delete/1[io.example.service.ObjectId],bookRepo,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,delete/1[io.example.service.ObjectId],bookViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,getBooks/1[java.lang.Iterable<io.example.service.ObjectId>],bookRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,getBooks/1[java.lang.Iterable<io.example.service.ObjectId>],bookViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,"searchBooks/2[io.example.service.Page,io.example.service.SearchBooksQuery]",bookRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,"searchBooks/2[io.example.service.Page,io.example.service.SearchBooksQuery]",bookViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,"update/2[io.example.service.ObjectId,io.example.service.EditBookRequest]",bookRepo,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,"update/2[io.example.service.ObjectId,io.example.service.EditBookRequest]",bookViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,"update/2[io.example.service.ObjectId,io.example.service.EditBookRequest]",bookEditMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,getAuthorBooks/1[io.example.service.ObjectId],bookRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,getAuthorBooks/1[io.example.service.ObjectId],bookViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,getAuthorBooks/1[io.example.service.ObjectId],authorRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,updateAuthors/1[io.example.domain.model.Book],authorRepo,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,getBook/1[io.example.service.ObjectId],bookRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,getBook/1[io.example.service.ObjectId],bookViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,create/1[io.example.service.EditBookRequest],bookRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,create/1[io.example.service.EditBookRequest],bookViewMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/service/BookService.java,io.example.service.BookService,create/1[io.example.service.EditBookRequest],bookEditMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testRegisterFail/0,objectMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testRegisterFail/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testLoginSuccess/0,password,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testLoginSuccess/0,objectMapper,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testLoginSuccess/0,userTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testLoginSuccess/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testRegisterSuccess/0,password,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testRegisterSuccess/0,objectMapper,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testRegisterSuccess/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,"TestAuthApi/3[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.UserTestDataFactory]",objectMapper,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,"TestAuthApi/3[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.UserTestDataFactory]",userTestDataFactory,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,"TestAuthApi/3[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.UserTestDataFactory]",mockMvc,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testLoginFail/0,password,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testLoginFail/0,objectMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testLoginFail/0,userTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthApi.java,io.example.api.TestAuthApi,testLoginFail/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/SecurityConfig.java,io.example.configuration.SecurityConfig,jwtDecoder/0,rsaPublicKey,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/SecurityConfig.java,io.example.configuration.SecurityConfig,configure/1[io.example.configuration.HttpSecurity],swaggerPath,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/SecurityConfig.java,io.example.configuration.SecurityConfig,configure/1[io.example.configuration.HttpSecurity],restApiDocPath,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/SecurityConfig.java,io.example.configuration.SecurityConfig,configure/1[io.example.configuration.AuthenticationManagerBuilder],userRepo,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/SecurityConfig.java,io.example.configuration.SecurityConfig,jwtEncoder/0,rsaPrivateKey,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/SecurityConfig.java,io.example.configuration.SecurityConfig,jwtEncoder/0,rsaPublicKey,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/json/serializer/LocalDateTimeDeserializer.java,io.example.configuration.json.serializer.LocalDateTimeDeserializer,"deserialize/2[io.example.configuration.json.serializer.JsonParser,io.example.configuration.json.serializer.DeserializationContext]",fmt,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/repository/AuthorRepo.java,io.example.repository.AuthorRepoCustomImpl,"searchAuthors/2[io.example.repository.Page,io.example.repository.SearchAuthorsQuery]",mongoTemplate,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/repository/BookRepo.java,io.example.repository.BookRepoCustomImpl,"searchBooks/2[io.example.repository.Page,io.example.repository.SearchBooksQuery]",mongoTemplate,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditFailBadRequest/0,objectMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditFailBadRequest/0,authorTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditFailBadRequest/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditFailBadRequest/0,bookTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testGetBookAuthorsSuccess/0,objectMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testGetBookAuthorsSuccess/0,authorTestDataFactory,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testGetBookAuthorsSuccess/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testGetBookAuthorsSuccess/0,bookTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testCreateSuccess/0,objectMapper,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testCreateSuccess/0,authorTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testCreateSuccess/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testCreateFail/0,objectMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testCreateFail/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,"TestBookApi/4[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.AuthorTestDataFactory,io.example.api.data.BookTestDataFactory]",objectMapper,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,"TestBookApi/4[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.AuthorTestDataFactory,io.example.api.data.BookTestDataFactory]",mockMvc,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,"TestBookApi/4[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.AuthorTestDataFactory,io.example.api.data.BookTestDataFactory]",authorTestDataFactory,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,"TestBookApi/4[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.AuthorTestDataFactory,io.example.api.data.BookTestDataFactory]",bookTestDataFactory,3
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testDeleteSuccess/0,authorTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testDeleteSuccess/0,mockMvc,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testDeleteSuccess/0,bookTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testGetNotFound/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testDeleteFailNotFound/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditFailNotFound/0,objectMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditFailNotFound/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testGetSuccess/0,objectMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testGetSuccess/0,authorTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testGetSuccess/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testGetSuccess/0,bookTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditSuccess/0,objectMapper,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditSuccess/0,authorTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditSuccess/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookApi.java,io.example.api.TestBookApi,testEditSuccess/0,bookTestDataFactory,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthorApi.java,io.example.api.TestAuthorApi,testEditFailNotFound/0,objectMapper,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthorApi.java,io.example.api.TestAuthorApi,testEditFailNotFound/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthorApi.java,io.example.api.TestAuthorApi,testCreateSuccess/0,objectMapper,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthorApi.java,io.example.api.TestAuthorApi,testCreateSuccess/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthorApi.java,io.example.api.TestAuthorApi,testGetNotFound/0,mockMvc,1
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestAuthorApi.java,io.example.api.TestAuthorApi,testEditSuccess/0,objectMapper,2
