file,class,method,variable,usage
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testTitleFilter/0,query,4
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testTitleFilter/0,bookViewList,4
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIsbn10Filter/0,query,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIsbn10Filter/0,bookViewList,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testPublisherFilter/0,query,4
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testPublisherFilter/0,bookViewList,4
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,"TestBookSearchApi/4[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.AuthorTestDataFactory,io.example.api.data.BookTestDataFactory]",objectMapper,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,"TestBookSearchApi/4[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.AuthorTestDataFactory,io.example.api.data.BookTestDataFactory]",mockMvc,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,"TestBookSearchApi/4[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.AuthorTestDataFactory,io.example.api.data.BookTestDataFactory]",authorTestDataFactory,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,"TestBookSearchApi/4[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.AuthorTestDataFactory,io.example.api.data.BookTestDataFactory]",bookTestDataFactory,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIdFilter/1[java.lang.String],query,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIdFilter/1[java.lang.String],bookViewList,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIdFilter/1[java.lang.String],id,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testAuthorIdFilter/1[java.lang.String],query,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testAuthorIdFilter/1[java.lang.String],bookViewList,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testAuthorIdFilter/1[java.lang.String],authorId,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testPublishDateFilter/0,query,8
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testPublishDateFilter/0,bookViewList,8
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testGenresFilter/0,query,6
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testGenresFilter/0,bookViewList,6
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIsbn13Filter/0,query,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIsbn13Filter/0,bookViewList,2
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testSearch/0,book10,1
