file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/java-ml-projects-master/javafx-computer-vision/src/main/java/org/fxapps/predict/MLModel.java,org.fxapps.predict.MLModel,predict/1[java.awt.image.BufferedImage],false,15,2,1,0,1,1,3,4,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/javafx-computer-vision/src/main/java/org/fxapps/predict/MLModel.java,org.fxapps.predict.MLModel,getName/0,false,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/javafx-computer-vision/src/main/java/org/fxapps/predict/MLModel.java,org.fxapps.predict.MLModel,predictAndDraw/1[java.awt.image.BufferedImage],false,22,5,1,0,1,4,14,17,1,3,1,14,0,0,0,0,0,0,0,0,2,0,2,0,0,1,19,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/javafx-computer-vision/src/main/java/org/fxapps/predict/MLModel.java,org.fxapps.predict.MLModel,toString/0,false,49,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/javafx-computer-vision/src/main/java/org/fxapps/predict/MLModel.java,org.fxapps.predict.MLModel,predict/1[org.fxapps.predict.Image],false,20,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1028,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/dataset-collector/src/main/java/org/fxapps/datasetcollector/datasetcollector/conf/LoggerProducer.java,org.fxapps.datasetcollector.datasetcollector.conf.LoggerProducer,produceLogger/1[org.fxapps.datasetcollector.datasetcollector.conf.InjectionPoint],false,13,3,0,0,0,1,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/classification-bot/src/main/java/org/fxapps/classification/bot/ClassifierBot.java,org.fxapps.classification.bot.ClassifierBot,"sendPhotoMessage/3[long,java.lang.String,java.lang.String]",false,43,1,1,1,0,1,4,4,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/classification-bot/src/main/java/org/fxapps/classification/bot/ClassifierBot.java,org.fxapps.classification.bot.ClassifierBot,getBotToken/0,false,53,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/classification-bot/src/main/java/org/fxapps/classification/bot/ClassifierBot.java,org.fxapps.classification.bot.ClassifierBot,getBotUsername/0,false,48,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/classification-bot/src/main/java/org/fxapps/classification/bot/ClassifierBot.java,org.fxapps.classification.bot.ClassifierBot,onUpdateReceived/1[org.fxapps.classification.bot.Update],false,19,6,3,0,3,4,17,22,0,9,1,17,2,1,0,0,1,0,3,1,9,3,2,0,0,0,38,1,2,false
